Date,Variable,Depth,Site Name,Latitude,Longitude,mean,median,p5,p95,lowest,highest
2013-05-01,Chl_a_sum,-60,Site A,-27.41,153.8,0.643201264,0.542574177,0.389227304,1.20039411,0.342692616,1.255713162
2013-05-01,DIC,-60,Site A,-27.41,153.8,23193.76953,23232.70885,22940.844,23398.96503,22919.79589,23436.20909
2013-05-01,DIP,-60,Site A,-27.41,153.8,1.117495118,0.790382055,0.361574747,2.897453103,0.16130546,3.329206263
2013-05-01,PAR,-60,Site A,-27.41,153.8,2.12E-05,,,,,
2013-05-01,PH,-60,Site A,-27.41,153.8,8.097879893,8.097896276,8.081610038,8.117228509,8.079831217,8.120406008
2013-05-01,Total_Nitrogen,-60,Site A,-27.41,153.8,62.62422116,58.18372171,52.21846722,85.17077554,49.38100813,86.0573296
2013-05-01,Salinity,-60,Site A,-27.41,153.8,35.30674952,35.3123213,35.22509648,35.3696668,35.20833902,35.4407444
2013-05-01,SST,-0.5,Site A,-27.41,153.8,24.54136813,24.60435787,23.5309883,25.29021489,23.37047751,25.97810152
2013-05-01,Temp,-60,Site A,-27.41,153.8,24.24076903,24.33445971,23.49397827,24.71825292,23.24664721,24.82586865
2013-05-01,WS_u,99999.9,Site A,-27.41,153.8,-1.150215145,-2.690303633,-8.748390934,8.586765794,-11.83936511,12.76103353
2013-05-01,WS_v,99999.9,Site A,-27.41,153.8,3.381606214,3.497348707,-2.14963637,10.38220472,-6.401330446,16.96516964
2013-05-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.619499866,0.616546906,0.425972062,0.805409113,0.42208305,0.822228192
2013-05-01,DIC,-60,Site B,-24.32,153.5,22939.62468,22927.14994,22830.06145,23087.21718,22819.43896,23203.2908
2013-05-01,DIP,-60,Site B,-24.32,153.5,1.557784634,1.453340002,0.536850093,2.673547474,0.428918225,3.273774715
2013-05-01,PAR,-60,Site B,-24.32,153.5,1.08E-05,,,,,
2013-05-01,PH,-60,Site B,-24.32,153.5,8.108854082,8.107904374,8.097614913,8.126087996,8.094087123,8.126329103
2013-05-01,Total_Nitrogen,-60,Site B,-24.32,153.5,69.79098522,69.92181038,59.79851665,83.74882855,59.28215659,84.89090287
2013-05-01,Salinity,-60,Site B,-24.32,153.5,35.18135516,35.1724988,35.08644447,35.36389629,35.07621715,35.43340271
2013-05-01,SST,-0.5,Site B,-24.32,153.5,25.03792286,25.2795445,24.13814452,25.93351523,23.90320825,26.07187897
2013-05-01,Temp,-60,Site B,-24.32,153.5,24.75713148,24.8358116,23.9788017,25.57895002,23.72546789,25.73153385
2013-05-01,WS_u,99999.9,Site B,-24.32,153.5,-3.219607873,-4.836839054,-10.82254316,6.020175744,-13.6697834,9.935229178
2013-05-01,WS_v,99999.9,Site B,-24.32,153.5,3.861767652,4.030916129,-0.971567301,9.046363468,-8.149603059,13.22872794
2013-05-01,Chl_a_sum,-60,Site C,-20.3,151.1,0.849254966,0.879702553,0.454895537,1.319725659,0.442254268,1.400110652
2013-05-01,DIC,-60,Site C,-20.3,151.1,22920.22368,22929.38787,22858.60333,22986.11349,22856.79367,22994.05408
2013-05-01,DIP,-60,Site C,-20.3,151.1,2.329671623,2.476040173,1.284673921,3.418240107,0.65960563,3.562004187
2013-05-01,PAR,-60,Site C,-20.3,151.1,1.47E-05,,,,,
2013-05-01,PH,-60,Site C,-20.3,151.1,8.099020309,8.098766376,8.096034712,8.102718301,8.095269791,8.103074108
2013-05-01,Total_Nitrogen,-60,Site C,-20.3,151.1,77.41239798,76.46604627,66.75040736,88.44648094,63.12102647,92.46848996
2013-05-01,Salinity,-60,Site C,-20.3,151.1,35.08862118,35.08158095,34.98826872,35.19131214,34.97926023,35.24076326
2013-05-01,SST,-0.5,Site C,-20.3,151.1,25.95404308,25.99405985,25.44717599,26.4453618,25.30014136,26.75429484
2013-05-01,Temp,-60,Site C,-20.3,151.1,25.41786371,25.42308035,25.03959798,25.7344792,24.73003249,25.83265379
2013-05-01,WS_u,99999.9,Site C,-20.3,151.1,-5.370723304,-5.923977919,-11.05119229,2.865072915,-13.74760844,8.434760172
2013-05-01,WS_v,99999.9,Site C,-20.3,151.1,3.560568349,3.876105044,-3.032907278,8.410828965,-8.681388491,10.87117699
2013-05-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.38230507,0.370110091,0.323846123,0.507124042,0.303115212,0.50761245
2013-05-01,DIC,-60,Site D,-17.51,146.9,22947.95953,22908.37042,22893.1354,23116.20648,22885.92395,23123.77027
2013-05-01,DIP,-60,Site D,-17.51,146.9,0.62985097,0.392225632,0.046044034,1.573657357,0.020970824,2.653697094
2013-05-01,PAR,-60,Site D,-17.51,146.9,2.32E-05,,,,,
2013-05-01,PH,-60,Site D,-17.51,146.9,8.088256981,8.091932485,8.06999523,8.097603228,8.068878874,8.097696415
2013-05-01,Total_Nitrogen,-60,Site D,-17.51,146.9,56.93034307,54.69587882,52.48191372,63.92417973,51.92098576,70.19423949
2013-05-01,Salinity,-60,Site D,-17.51,146.9,35.08237392,35.08158197,34.99388977,35.15271735,34.97657307,35.21960268
2013-05-01,SST,-0.5,Site D,-17.51,146.9,26.64859718,26.58777164,26.38953189,26.9971619,26.29129517,28.0348445
2013-05-01,Temp,-60,Site D,-17.51,146.9,26.45094368,26.50455757,26.04671081,26.86522579,25.7542049,26.92989845
2013-05-01,WS_u,99999.9,Site D,-17.51,146.9,-6.149979666,-6.717822565,-9.990055963,-1.17891368,-11.59788811,5.823884555
2013-05-01,WS_v,99999.9,Site D,-17.51,146.9,4.14567774,4.760660893,-2.005651907,8.675781405,-7.205169825,11.9164762
2013-05-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.482508939,0.474012799,0.393338469,0.612923682,0.367879519,0.622156498
2013-05-01,DIC,-60,Site E,-12.08,144.1,23004.14245,22994.15988,22974.16003,23060.94649,22967.91768,23063.02631
2013-05-01,DIP,-60,Site E,-12.08,144.1,1.836300627,1.903105839,0.604294042,2.95497677,0.556358131,3.198048319
2013-05-01,PAR,-60,Site E,-12.08,144.1,2.12E-05,,,,,
2013-05-01,PH,-60,Site E,-12.08,144.1,8.078746459,8.078565614,8.074204444,8.084407094,8.071928839,8.084510342
2013-05-01,Total_Nitrogen,-60,Site E,-12.08,144.1,65.36864015,65.95112151,57.20106557,72.49421408,56.66724349,74.36067668
2013-05-01,Salinity,-60,Site E,-12.08,144.1,34.96633303,34.96144584,34.91382286,35.03070872,34.90346048,35.04391486
2013-05-01,SST,-0.5,Site E,-12.08,144.1,27.0904229,27.02290038,26.78764716,27.5646922,26.7224943,27.70430926
2013-05-01,Temp,-60,Site E,-12.08,144.1,26.63922214,26.61192262,26.20040805,27.16629919,25.98815395,27.47913495
2013-05-01,WS_u,99999.9,Site E,-12.08,144.1,-7.843661266,-8.415717793,-10.36029157,-3.493654082,-11.40352344,0.805037188
2013-05-01,WS_v,99999.9,Site E,-12.08,144.1,5.805066132,5.718576345,3.15371551,9.006727996,1.099369408,11.29154703
2013-06-01,Chl_a_sum,-60,Site A,-27.41,153.8,0.258802402,0.202726143,0.162866859,0.426493777,0.143479734,0.426493777
2013-06-01,DIC,-60,Site A,-27.41,153.8,23394.55355,23447.82267,23196.04937,23522.30865,23139.00265,23522.30865
2013-06-01,DIP,-60,Site A,-27.41,153.8,0.157637741,0.138576637,0.053427744,0.591862153,0.032213546,0.591862153
2013-06-01,PAR,-60,Site A,-27.41,153.8,2.00E-05,,,,,
2013-06-01,PH,-60,Site A,-27.41,153.8,8.102136167,8.096199625,8.088982835,8.12907141,8.087392725,8.12907141
2013-06-01,Total_Nitrogen,-60,Site A,-27.41,153.8,49.53967869,48.63516072,47.21984422,54.49395696,46.94727503,54.49395696
2013-06-01,Salinity,-60,Site A,-27.41,153.8,35.44300943,35.44522319,35.40494433,35.47087701,35.38939307,35.4840039
2013-06-01,SST,-0.5,Site A,-27.41,153.8,22.96418609,23.03967698,22.35274303,23.34579333,22.19393543,23.58244136
2013-06-01,Temp,-60,Site A,-27.41,153.8,22.92740231,22.98328511,22.3168012,23.26865144,22.17291465,23.37659083
2013-06-01,WS_u,99999.9,Site A,-27.41,153.8,0.441722929,0.093819254,-7.330736522,9.116377046,-10.71035396,12.2944322
2013-06-01,WS_v,99999.9,Site A,-27.41,153.8,3.396224743,3.099787899,-4.972360323,11.08645337,-14.82118133,14.64030479
2013-06-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.748436207,0.75433165,0.498117564,1.089992032,0.402072241,1.089992032
2013-06-01,DIC,-60,Site B,-24.32,153.5,22987.39194,22965.68481,22873.81484,23225.40906,22839.64658,23225.40906
2013-06-01,DIP,-60,Site B,-24.32,153.5,2.165841113,1.794961792,0.570216445,5.618811764,0.437200947,5.618811764
2013-06-01,PAR,-60,Site B,-24.32,153.5,5.94E-06,,,,,
2013-06-01,PH,-60,Site B,-24.32,153.5,8.118814619,8.12057841,8.099103078,8.140374072,8.097046685,8.140374072
2013-06-01,Total_Nitrogen,-60,Site B,-24.32,153.5,76.13244766,74.62082113,59.25407225,101.0875322,56.54058129,101.0875322
2013-06-01,Salinity,-60,Site B,-24.32,153.5,35.3396247,35.34175352,35.27764894,35.38863261,35.25885426,35.40114516
2013-06-01,SST,-0.5,Site B,-24.32,153.5,23.74426038,23.81611907,23.13502186,24.37914076,22.9701449,24.51097524
2013-06-01,Temp,-60,Site B,-24.32,153.5,23.68644967,23.74593251,23.07252845,24.28102929,22.8410866,24.37150579
2013-06-01,WS_u,99999.9,Site B,-24.32,153.5,-1.121377613,-0.855659996,-8.389310062,5.912952955,-11.02064657,9.070573245
2013-06-01,WS_v,99999.9,Site B,-24.32,153.5,3.557364053,3.453384688,-3.869045735,10.64580032,-9.882715905,16.16716372
2013-06-01,Chl_a_sum,-60,Site C,-20.3,151.1,0.61232754,0.58801534,0.443393446,0.943618664,0.421048641,0.943618664
2013-06-01,DIC,-60,Site C,-20.3,151.1,22941.95281,22942.88224,22930.57704,22964.60314,22918.70888,22964.60314
2013-06-01,DIP,-60,Site C,-20.3,151.1,2.311996339,2.393863639,0.999072131,3.722046595,0.89464095,3.722046595
2013-06-01,PAR,-60,Site C,-20.3,151.1,1.22E-05,,,,,
2013-06-01,PH,-60,Site C,-20.3,151.1,8.109899725,8.11035445,8.103386206,8.115446629,8.102872798,8.115446629
2013-06-01,Total_Nitrogen,-60,Site C,-20.3,151.1,73.7436252,75.54208819,64.42157269,81.37479168,63.77159527,81.37479168
2013-06-01,Salinity,-60,Site C,-20.3,151.1,35.20679537,35.20108261,35.16287406,35.25924213,35.14534254,35.27237146
2013-06-01,SST,-0.5,Site C,-20.3,151.1,24.92268421,24.87924778,24.6141499,25.40202591,24.39692112,26.05216909
2013-06-01,Temp,-60,Site C,-20.3,151.1,24.53977286,24.49805997,24.12903997,25.05859942,23.83246844,25.23955003
2013-06-01,WS_u,99999.9,Site C,-20.3,151.1,-3.460664635,-2.426300367,-9.284703997,1.25805414,-10.70841211,2.823173977
2013-06-01,WS_v,99999.9,Site C,-20.3,151.1,4.329505481,4.413742334,-0.397535202,8.372307846,-3.279009295,10.33118018
2013-06-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.346134093,0.343494763,0.273653068,0.454485142,0.262592663,0.454485142
2013-06-01,DIC,-60,Site D,-17.51,146.9,23032.51524,23031.68629,23013.81899,23071.46359,23004.26733,23071.46359
2013-06-01,DIP,-60,Site D,-17.51,146.9,0.696850634,0.745407581,0.144991073,1.88635508,0.115017199,1.88635508
2013-06-01,PAR,-60,Site D,-17.51,146.9,1.68E-05,,,,,
2013-06-01,PH,-60,Site D,-17.51,146.9,8.088160878,8.089197527,8.078271994,8.09871182,8.076770347,8.09871182
2013-06-01,Total_Nitrogen,-60,Site D,-17.51,146.9,60.64516809,60.196027,54.99936762,67.22136754,54.362803,67.22136754
2013-06-01,Salinity,-60,Site D,-17.51,146.9,35.12832681,35.13788948,35.07745572,35.16749693,35.05087869,35.17908544
2013-06-01,SST,-0.5,Site D,-17.51,146.9,25.71610675,25.78397514,25.06867365,26.43361835,25.00742592,26.73479132
2013-06-01,Temp,-60,Site D,-17.51,146.9,25.60295079,25.57302431,25.02659819,26.28591732,24.95182829,26.34094876
2013-06-01,WS_u,99999.9,Site D,-17.51,146.9,-5.019745192,-4.637779704,-8.898865937,-1.487645689,-10.20444538,0.92032802
2013-06-01,WS_v,99999.9,Site D,-17.51,146.9,4.685837991,4.645536574,1.301250529,7.973507011,-0.999638984,11.66131174
2013-06-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.339004874,0.338751699,0.260279866,0.555653113,0.23749153,0.555653113
2013-06-01,DIC,-60,Site E,-12.08,144.1,23078.52644,23079.59054,23048.63659,23121.05699,23032.27725,23121.05699
2013-06-01,DIP,-60,Site E,-12.08,144.1,0.870244644,0.771176327,0.320105633,2.167079361,0.121785043,2.167079361
2013-06-01,PAR,-60,Site E,-12.08,144.1,2.00E-05,,,,,
2013-06-01,PH,-60,Site E,-12.08,144.1,8.078602138,8.07961674,8.072210677,8.085075939,8.069986152,8.085075939
2013-06-01,Total_Nitrogen,-60,Site E,-12.08,144.1,56.89501851,55.96444218,53.05539448,64.86810051,52.24355847,64.86810051
2013-06-01,Salinity,-60,Site E,-12.08,144.1,34.97599009,34.97104286,34.91547679,35.06053593,34.89697835,35.13917351
2013-06-01,SST,-0.5,Site E,-12.08,144.1,26.50892575,26.53447901,26.01583778,26.96470373,25.87719984,27.20205252
2013-06-01,Temp,-60,Site E,-12.08,144.1,26.30956625,26.28724627,25.87777376,26.711067,25.62643247,26.81469087
2013-06-01,WS_u,99999.9,Site E,-12.08,144.1,-8.028156165,-7.88400189,-10.79376811,-5.648314156,-12.66354963,-3.313369205
2013-06-01,WS_v,99999.9,Site E,-12.08,144.1,6.413037928,6.375609864,4.738269794,8.25018131,3.418113754,9.864435125
2013-07-01,Chl_a_sum,-60,Site A,-27.41,153.8,0.582349653,0.595702892,0.267309758,0.932185223,0.239465775,0.934113068
2013-07-01,DIC,-60,Site A,-27.41,153.8,23205.74243,23237.48581,22991.10856,23368.4256,22908.91959,23377.94428
2013-07-01,DIP,-60,Site A,-27.41,153.8,0.622442409,0.343016942,0.073364232,2.228196985,0.042453896,2.905482733
2013-07-01,PAR,-60,Site A,-27.41,153.8,1.62E-05,,,,,
2013-07-01,PH,-60,Site A,-27.41,153.8,8.13097994,8.131523553,8.117536932,8.149552223,8.116188445,8.154484647
2013-07-01,Total_Nitrogen,-60,Site A,-27.41,153.8,60.52025521,58.34718776,51.95457761,76.19273575,50.49034581,80.00084697
2013-07-01,Salinity,-60,Site A,-27.41,153.8,35.46461394,35.47746782,35.37864327,35.51508939,35.36549598,35.53080558
2013-07-01,SST,-0.5,Site A,-27.41,153.8,22.09171618,22.06422644,21.80110938,22.44373311,21.71261706,22.78898234
2013-07-01,Temp,-60,Site A,-27.41,153.8,21.98511483,21.96559585,21.77146896,22.27221597,21.67525205,22.40744733
2013-07-01,WS_u,99999.9,Site A,-27.41,153.8,-2.014356463,-2.609609542,-7.01636763,4.689717358,-8.566228301,7.631228913
2013-07-01,WS_v,99999.9,Site A,-27.41,153.8,3.491617109,3.097969095,-4.927370194,14.67045439,-9.089584252,21.05537948
2013-07-01,Chl_a_sum,-60,Site B,-24.32,153.5,1.09031476,1.061311433,0.813063777,1.531389012,0.678078466,1.569171551
2013-07-01,DIC,-60,Site B,-24.32,153.5,22928.06812,22921.57579,22846.31315,23068.7505,22817.61837,23165.82308
2013-07-01,DIP,-60,Site B,-24.32,153.5,2.142469629,1.938792008,1.266778803,4.309481973,0.897380336,4.323200144
2013-07-01,PAR,-60,Site B,-24.32,153.5,3.66E-06,,,,,
2013-07-01,PH,-60,Site B,-24.32,153.5,8.138465821,8.13912675,8.126376502,8.151393286,8.124115119,8.152533847
2013-07-01,Total_Nitrogen,-60,Site B,-24.32,153.5,82.5349319,81.39138704,76.50918633,93.16174386,69.04232873,94.85542081
2013-07-01,Salinity,-60,Site B,-24.32,153.5,35.3695841,35.37057303,35.34272004,35.39787508,35.334178,35.40281598
2013-07-01,SST,-0.5,Site B,-24.32,153.5,22.93599343,22.76960224,22.56492029,23.53192368,22.44459906,23.61595486
2013-07-01,Temp,-60,Site B,-24.32,153.5,22.78560257,22.70104983,22.44639794,23.43931997,22.36001649,23.5750271
2013-07-01,WS_u,99999.9,Site B,-24.32,153.5,-4.601055543,-6.427736749,-9.734597372,5.052422896,-10.97533562,10.65730843
2013-07-01,WS_v,99999.9,Site B,-24.32,153.5,3.738902787,3.866497063,-3.598354689,10.75506518,-5.728077489,14.49162215
2013-07-01,Chl_a_sum,-60,Site C,-20.3,151.1,0.887835837,0.902361069,0.780008238,1.066265072,0.610837463,1.115176422
2013-07-01,DIC,-60,Site C,-20.3,151.1,22906.44888,22901.6168,22881.77264,22948.95532,22880.30862,22959.32415
2013-07-01,DIP,-60,Site C,-20.3,151.1,2.452822496,2.6842492,1.382158309,4.133780794,1.354395084,4.442861335
2013-07-01,PAR,-60,Site C,-20.3,151.1,8.54E-06,,,,,
2013-07-01,PH,-60,Site C,-20.3,151.1,8.124492694,8.125099259,8.120797079,8.126758543,8.116590714,8.127244975
2013-07-01,Total_Nitrogen,-60,Site C,-20.3,151.1,78.60493046,79.99992127,71.40876992,90.22439424,70.05386401,91.06236949
2013-07-01,Salinity,-60,Site C,-20.3,151.1,35.30474728,35.30748349,35.26035949,35.34703118,35.25238207,35.3532314
2013-07-01,SST,-0.5,Site C,-20.3,151.1,24.09200999,24.07788295,23.87325434,24.38488334,23.71950345,25.00468485
2013-07-01,Temp,-60,Site C,-20.3,151.1,23.66437359,23.67311919,23.25796087,24.02945385,22.97137915,24.336803
2013-07-01,WS_u,99999.9,Site C,-20.3,151.1,-6.457296494,-7.161701167,-10.70326742,1.577271063,-12.00900186,4.553449255
2013-07-01,WS_v,99999.9,Site C,-20.3,151.1,4.4189732,4.081802379,0.629056697,9.993398592,-1.357006015,13.12815878
2013-07-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.453977724,0.459429971,0.376057536,0.532476,0.339459702,0.533217043
2013-07-01,DIC,-60,Site D,-17.51,146.9,22938.41318,22939.10735,22894.4474,22985.17645,22886.08184,23005.24229
2013-07-01,DIP,-60,Site D,-17.51,146.9,0.400887144,0.301106335,0.112410015,1.07156347,0.09608583,1.141522791
2013-07-01,PAR,-60,Site D,-17.51,146.9,1.91E-05,,,,,
2013-07-01,PH,-60,Site D,-17.51,146.9,8.111809245,8.111501033,8.104263576,8.118670358,8.100003065,8.118965751
2013-07-01,Total_Nitrogen,-60,Site D,-17.51,146.9,59.29262592,58.73317271,56.65626575,64.24277378,55.86956035,65.19474537
2013-07-01,Salinity,-60,Site D,-17.51,146.9,35.26677006,35.27196255,35.20522058,35.31353663,35.17957912,35.33415319
2013-07-01,SST,-0.5,Site D,-17.51,146.9,24.79176484,24.76411296,24.53614908,25.10482219,24.45031581,25.69946084
2013-07-01,Temp,-60,Site D,-17.51,146.9,24.64047022,24.5489784,24.38802431,24.97641597,24.26484404,25.04541632
2013-07-01,WS_u,99999.9,Site D,-17.51,146.9,-6.201427416,-6.311131861,-10.08172438,-1.786173628,-11.50103211,0.853257169
2013-07-01,WS_v,99999.9,Site D,-17.51,146.9,5.274361601,4.990878011,1.930896225,10.09375111,-0.345786608,12.79394577
2013-07-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.552191222,0.50235168,0.398919731,0.724748956,0.356737818,0.728059927
2013-07-01,DIC,-60,Site E,-12.08,144.1,23052.66103,23050.22045,22965.97326,23135.10381,22960.98551,23148.42897
2013-07-01,DIP,-60,Site E,-12.08,144.1,1.421859927,1.251444807,0.439514307,2.727411993,0.228404166,2.733093549
2013-07-01,PAR,-60,Site E,-12.08,144.1,1.62E-05,,,,,
2013-07-01,PH,-60,Site E,-12.08,144.1,8.0876566,8.086389689,8.081680346,8.098396672,8.079353851,8.098571964
2013-07-01,Total_Nitrogen,-60,Site E,-12.08,144.1,63.7196328,62.57340542,57.14261131,72.00847392,55.11866095,72.24599435
2013-07-01,Salinity,-60,Site E,-12.08,144.1,35.16885586,35.2203746,35.03278744,35.26438118,35.01716118,35.28079163
2013-07-01,SST,-0.5,Site E,-12.08,144.1,25.6108673,25.50224133,25.25594447,26.05519579,25.12007824,26.20720671
2013-07-01,Temp,-60,Site E,-12.08,144.1,25.37644289,25.21398013,25.01950128,25.79925045,24.96058822,25.88982397
2013-07-01,WS_u,99999.9,Site E,-12.08,144.1,-8.666045178,-8.609223071,-11.52069429,-6.100078052,-13.22103152,-4.644128049
2013-07-01,WS_v,99999.9,Site E,-12.08,144.1,7.012740476,7.016349322,4.834776926,9.347762594,2.719310653,12.33598651
2013-08-01,Chl_a_sum,-60,Site A,-27.41,153.8,0.939571029,0.887651951,0.700976492,1.506777442,0.694088493,1.515609711
2013-08-01,DIC,-60,Site A,-27.41,153.8,23068.59593,23063.94925,22994.32325,23163.85364,22966.61688,23184.23463
2013-08-01,DIP,-60,Site A,-27.41,153.8,3.952898752,3.862102653,1.370080065,7.098916495,0.970028527,8.221335824
2013-08-01,PAR,-60,Site A,-27.41,153.8,3.04E-05,,,,,
2013-08-01,PH,-60,Site A,-27.41,153.8,8.146532831,8.147305968,8.139536099,8.154399295,8.132502278,8.157479375
2013-08-01,Total_Nitrogen,-60,Site A,-27.41,153.8,92.18134309,91.367406,74.056766,118.0418621,66.0596008,119.263795
2013-08-01,Salinity,-60,Site A,-27.41,153.8,35.46663453,35.46915359,35.43638593,35.48333978,35.42402382,35.48770092
2013-08-01,SST,-0.5,Site A,-27.41,153.8,22.27117516,22.17580652,21.747359,23.09320305,21.6194205,23.73244675
2013-08-01,Temp,-60,Site A,-27.41,153.8,21.47127003,21.44808771,21.02653351,22.14335072,20.77676769,22.4187609
2013-08-01,WS_u,99999.9,Site A,-27.41,153.8,2.183160085,2.560683784,-4.189409573,8.008463012,-7.474868468,13.55487907
2013-08-01,WS_v,99999.9,Site A,-27.41,153.8,-0.517201998,-0.164354043,-8.384670377,7.911306979,-14.02536327,11.94895043
2013-08-01,Chl_a_sum,-60,Site B,-24.32,153.5,0.696168632,0.705266346,0.554052008,0.849502838,0.487300776,0.851333731
2013-08-01,DIC,-60,Site B,-24.32,153.5,23047.28728,23048.78255,22959.82714,23180.94134,22833.37984,23182.27186
2013-08-01,DIP,-60,Site B,-24.32,153.5,1.456486039,1.47326642,0.355255953,3.146957456,0.287043202,3.184004129
2013-08-01,PAR,-60,Site B,-24.32,153.5,1.44E-05,,,,,
2013-08-01,PH,-60,Site B,-24.32,153.5,8.120339423,8.119034917,8.113713075,8.134931124,8.108310982,8.144241782
2013-08-01,Total_Nitrogen,-60,Site B,-24.32,153.5,66.11108447,65.91891128,58.93733756,78.24722408,56.2411774,78.6172747
2013-08-01,Salinity,-60,Site B,-24.32,153.5,35.42003514,35.42771668,35.38399916,35.45255138,35.38173547,35.45979325
2013-08-01,SST,-0.5,Site B,-24.32,153.5,23.58547244,23.60226675,23.35042767,23.77540589,23.22177484,23.87659747
2013-08-01,Temp,-60,Site B,-24.32,153.5,23.42631249,23.47032515,23.12101205,23.65221373,22.88285667,23.69433873
2013-08-01,WS_u,99999.9,Site B,-24.32,153.5,0.655997525,1.133796676,-5.040812401,6.691541897,-6.864168139,10.08781316
2013-08-01,WS_v,99999.9,Site B,-24.32,153.5,0.380723829,0.532009422,-5.301922228,7.568020171,-9.506369838,11.185255
2013-08-01,Chl_a_sum,-60,Site C,-20.3,151.1,1.297967716,1.303595584,1.039759302,1.606365166,0.862237361,1.659781937
2013-08-01,DIC,-60,Site C,-20.3,151.1,22917.9529,22916.7617,22866.90927,22965.08275,22856.32999,22977.87743
2013-08-01,DIP,-60,Site C,-20.3,151.1,4.308169009,4.355713973,2.432939561,7.422850664,2.29713749,8.27012023
2013-08-01,PAR,-60,Site C,-20.3,151.1,1.01E-05,,,,,
2013-08-01,PH,-60,Site C,-20.3,151.1,8.132458715,8.132736794,8.128426358,8.137484665,8.128166061,8.138150411
2013-08-01,Total_Nitrogen,-60,Site C,-20.3,151.1,96.56567807,96.90332702,86.31093173,111.0096693,84.40724249,115.9938598
2013-08-01,Salinity,-60,Site C,-20.3,151.1,35.36517395,35.36421909,35.34066754,35.39062323,35.33916622,35.39911082
2013-08-01,SST,-0.5,Site C,-20.3,151.1,23.96688259,23.93374071,23.44108364,24.63369101,23.14258268,25.05814166
2013-08-01,Temp,-60,Site C,-20.3,151.1,22.79671579,22.80628967,22.44454317,23.13189848,22.12055182,23.26783099
2013-08-01,WS_u,99999.9,Site C,-20.3,151.1,-3.228261327,-3.264366841,-7.082763287,1.308749661,-8.848735344,6.157657471
2013-08-01,WS_v,99999.9,Site C,-20.3,151.1,1.914793738,2.225587546,-2.443667746,5.378549692,-4.128886106,7.656137099
2013-08-01,Chl_a_sum,-60,Site D,-17.51,146.9,0.450433158,0.443669009,0.345501844,0.641177818,0.316230957,0.71560519
2013-08-01,DIC,-60,Site D,-17.51,146.9,23066.91933,23083.42533,22961.88458,23166.29008,22931.60597,23173.27428
2013-08-01,DIP,-60,Site D,-17.51,146.9,0.759397777,0.711345747,0.21116739,1.657883752,0.139448889,1.846589112
2013-08-01,PAR,-60,Site D,-17.51,146.9,3.71E-05,,,,,
2013-08-01,PH,-60,Site D,-17.51,146.9,8.093483542,8.090750061,8.083709891,8.111172621,8.081263263,8.11141119
2013-08-01,Total_Nitrogen,-60,Site D,-17.51,146.9,59.17498688,57.40738664,53.75936442,68.86973949,52.6489715,70.16306994
2013-08-01,Salinity,-60,Site D,-17.51,146.9,35.26981716,35.26914018,35.23725415,35.31066629,35.22693674,35.32677335
2013-08-01,SST,-0.5,Site D,-17.51,146.9,25.38366696,25.3619818,24.51780195,26.29522131,24.24814539,26.71795874
2013-08-01,Temp,-60,Site D,-17.51,146.9,24.77722466,24.86707283,24.12029329,25.11671005,24.03272908,25.16755268
2013-08-01,WS_u,99999.9,Site D,-17.51,146.9,-4.187419646,-4.255515251,-6.946362922,-0.780611486,-8.36515469,1.802200052
2013-08-01,WS_v,99999.9,Site D,-17.51,146.9,2.177005773,2.284020285,-0.914896992,4.884594104,-3.935601695,7.505112311
2013-08-01,Chl_a_sum,-60,Site E,-12.08,144.1,0.3989338,0.386582442,0.341629727,0.52042343,0.322844415,0.600604075
2013-08-01,DIC,-60,Site E,-12.08,144.1,23089.93534,23095.81565,22967.92802,23159.73982,22943.86566,23163.88629
2013-08-01,DIP,-60,Site E,-12.08,144.1,0.739213929,0.648357339,0.263474609,1.827493228,0.133231787,2.252719677
2013-08-01,PAR,-60,Site E,-12.08,144.1,3.04E-05,,,,,
2013-08-01,PH,-60,Site E,-12.08,144.1,8.087480098,8.087276866,8.079553304,8.101175252,8.078444752,8.103364503
2013-08-01,Total_Nitrogen,-60,Site E,-12.08,144.1,57.04201026,56.84559559,53.06761586,63.94724293,52.22738938,66.82842227
2013-08-01,Salinity,-60,Site E,-12.08,144.1,35.16989115,35.17446638,35.10784654,35.21798949,35.08263642,35.24727519
2013-08-01,SST,-0.5,Site E,-12.08,144.1,25.4853343,25.45228945,25.29592093,25.7842797,25.18391598,26.11919467
2013-08-01,Temp,-60,Site E,-12.08,144.1,25.21826523,25.20976323,25.07087779,25.38537723,25.0132569,25.43419584
2013-08-01,WS_u,99999.9,Site E,-12.08,144.1,-7.290279236,-7.352311018,-9.43921245,-4.974357873,-11.06108203,-3.255024246
2013-08-01,WS_v,99999.9,Site E,-12.08,144.1,5.328098726,5.446403282,2.665025458,7.411271638,0.53060643,8.369392053
2013-09-01,Chl_a_sum,-60,Site A,-27.41,153.8,1.038100862,1.048178474,0.730901173,1.431007699,0.671401382,1.431007699
